road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
N1,390.814,Slab Culvert,LRP387c,PANCR CHAR SLAB CULVERT,1.3,C,100981,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.814,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3737957588607,92.0766236613924,interpolate
N1,391.031,Slab Culvert,LRP387d,TULA BAGAN SLAB CULVERT,1.3,C,100978,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.031,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3724168458515,92.0778930973799,interpolate
N1,391.997,RCC Girder Bridge,LRP388c,TULA BAGUN,7.1,C,112553,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.997,4.0,1951.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3649267960264,92.0813617278145,interpolate
N1,392.742,Slab Culvert,LRP389c,NORTH CONIAPARA,2.2,C,101076,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,392.742,4.1,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3587458843457,92.0793395329439,interpolate
N1,393.764,PC Girder Bridge,LRP390a,Modomconiara,21.5,C,120388,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,393.764,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.3500251952038,92.0784342935251,interpolate
N1,394.307,Steel Beam & RCC Slab,LRP390c,CONIA PARA,11.3,C,101082,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,394.307,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3453322117757,92.0789703396261,interpolate
N1,395.64,Steel Beam & RCC Slab,LRP392a,DOA PATONG,24.1,C,101085,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,395.64,3.9,1951.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3338390771689,92.0790428645357,interpolate
N1,396.596,Steel Beam & RCC Slab,LRP393a,JASOYA PALONG,45.6,C,101055,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,396.596,6.7,1952.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3269177037394,92.0819708735826,interpolate
N1,397.144,RCC Girder Bridge,LRP393c,JASOYA PALONG RCC GIDER BRIDGE,5.0,C,101054,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,397.144,3.9,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3237869258823,92.0857429782352,interpolate
N1,398.406,Steel Beam & RCC Slab,LRP394e,MARIECHA BAZAR,49.3,C,101065,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,398.406,6.5,1952.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.3162096661991,92.0939592732117,interpolate
N1,400.027,Slab Culvert,LRP396a,MORICHIA PALONG,2.3,C,101058,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,400.027,6.9,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.3035165189189,92.0968487459459,interpolate
N1,404.393,Steel Beam & RCC Slab,LRP400e,EJILA,11.1,C,101071,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,404.393,4.0,1961.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2676412724612,92.1091529913941,interpolate
N1,404.487,Steel Beam & RCC Slab,LRP401a,HIZOLIA BRIDGE,50.6,C,101073,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,404.487,6.2,1953.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2671335430292,92.1098720509466,interpolate
N1,404.774,Steel Beam & RCC Slab,LRP401c,MODDO RAJAPALONG,11.5,C,101072,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,404.774,4.0,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2655833478485,92.1120674774526,interpolate
N1,405.728,Steel Beam & RCC Slab,LRP402a,JADIMURA BRIDGE,6.6,C,101074,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,405.728,4.0,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2600473697902,92.1189860875524,interpolate
N1,406.791,Steel Beam & RCC Slab,LRP403b,WEST OGALA,11.1,C,100735,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,406.791,4.1,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2538028,92.12659709,interpolate
N1,407.239,Steel Beam & RCC Slab,LRP403d,OKYIA STATION,8.5,C,100826,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,407.239,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2504537,92.1307493,interpolate
N1,407.785,Slab Culvert,LRP404a,UKLIA-SHAHABMARKAT,2.4,C,100742,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,407.785,9.2,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2489644871959,92.1328410912932,interpolate
N1,412.008,Steel Beam & RCC Slab,LRP408b,KUTUB PALONG,11.3,C,100835,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,412.008,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2293155332673,92.1613561450495,interpolate
N1,413.235,Steel Beam & RCC Slab,LRP409b,KOSHO - BINNA - BRIDGE,10.9,C,100832,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,413.235,4.2,1967.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.218960082,92.162077758,interpolate
N1,413.43,Slab Culvert,LRP409d,KASHO - BINNAI SLAB,2.1,C,100831,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,413.43,8.3,1953.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.21737604825,92.16248399175,interpolate
N1,416.057,RCC Girder Bridge,LRP412b,Balukali Old bus Stand Bridge,38.7,C,120427,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,416.057,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.197632418584,92.1705772646017,interpolate
N1,418.76,Box Culvert,LRP415a,THANGKHALI BOX CULVERT,3.1,C,100811,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,418.76,9.7,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1797067107296,92.1578310562231,interpolate
N1,419.278,RCC Girder Bridge,LRP415c,THANG KHALI BRIDGE,48.8,C,100801,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,419.278,7.3,1978.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1754208098765,92.1562526135802,interpolate
N1,419.63,RCC Girder Bridge,LRP416a,CHANG KHALI BRIDGE,9.4,C,100800,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,419.63,7.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1724828063829,92.1552940329787,interpolate
N1,420.093,RCC Girder Bridge,LRP416d,Jam Toli Bridge,9.4,C,120458,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.093,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1688213638709,92.153662396129,interpolate
N1,420.537,Box Culvert,LRP417a,DAIM PARA CULVERT,3.0,C,100790,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.537,9.5,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1655725596837,92.1522082019762,interpolate
N1,420.952,Box Culvert,LRP417c,DAIM PARA CULVERT,1.25,C,100787,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.952,9.5,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1619757444915,92.1523314669491,interpolate
N1,421.358,Box Culvert,LRP417e,PALONG KHALI CULVERT,3.0,C,100783,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,421.358,9.45,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1584534746478,92.1525195633802,interpolate
N1,422.081,RCC Girder Bridge,LRP418a,PALONG KHALI BAZAR (1),9.4,C,100781,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,422.081,7.3,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1524632792452,92.1534145867924,interpolate
N1,422.447,RCC Bridge,LRP418b,PALONG KHALI BAZAR BRIDGE,15.2,C,100779,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,422.447,7.3,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1498906490706,92.1552156215613,interpolate
N1,422.447,RCC Bridge,LRP418b,Palong Khali Bazar Bridge,15.2,C,120461,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,422.447,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1498906490706,92.1552156215613,interpolate
N1,422.784,RCC Girder Bridge,LRP419a,PALONG KHALI RCC GIDER BRIDGE,58.0,C,100792,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,422.784,7.3,1978.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1477676743494,92.1570426250929,interpolate
N1,423.67,RCC Girder Bridge,LRP420a,GIRA TALI RCC GIDER BRIDGE,15.4,C,100795,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,423.67,7.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1408647661691,92.1605222283582,interpolate
N1,423.67,RCC Girder Bridge,LRP420a,Karontoli Bridge,15.4,C,120468,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,423.67,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1408647661691,92.1605222283582,interpolate
N1,424.395,RCC Girder Bridge,LRP420f,GIVATOLI RCC GIDER BRIDGE,32.0,C,100813,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.395,7.3,1951.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1379210829268,92.1663534195121,interpolate
N1,424.783,Box Culvert,LRP421c,ULI BANIA BOX CULVERT,1.2,C,100805,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.783,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1373350498154,92.1700112125461,interpolate
N1,425.267,RCC Girder Bridge,LRP421d,Porbo Kata Khali Bridge,15.2,C,120489,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,425.267,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1366125359375,92.1745027796875,interpolate
N1,425.715,Box Culvert,LRP422a,ULIBANIA BOX CULVERT,1.3,C,100816,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,425.715,9.6,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1349149157894,92.1779379605263,interpolate
N1,426.881,Box Culvert,LRP423a,BALU KHALI -2 BOX CULVERT,1.2,C,100822,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,426.881,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1299737216216,92.1868158522522,interpolate
N1,427.918,RCC Girder Bridge,LRP424c,MOA EX-KANG-BAZAR,13.0,C,100839,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.918,7.2,1974.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1229108079646,92.1927223495575,interpolate
N1,427.918,RCC Girder Bridge,LRP424c,Moa Ex Kang Bridge,13.0,C,120502,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.918,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1229108079646,92.1927223495575,interpolate
N1,428.095,RCC Girder Bridge,LRP424g,HOACX KANG BARAR,73.3,C,100845,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,428.095,7.25,1981.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1215698917647,92.1935169658823,interpolate
N1,430.582,Box Culvert,LRP427a,LAMBA BIL BOX,1.2,C,100850,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,430.582,10.3,1976.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1052944333333,92.20739816,interpolate
N1,430.978,RCC Girder Bridge,LRP427b,Unchi-Prong Bridge,34.2,C,120510,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,430.978,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1020295703488,92.2079394552325,interpolate
N1,434.37,RCC Girder Bridge,LRP430d,NOYA PARA (1) BRIDGE,6.1,C,100868,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,434.37,7.3,1968.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0757171602316,92.2214353972973,interpolate
N1,435.22,RCC Girder Bridge,LRP431d,GIM - MOGARI BRIDGE,7.5,C,100884,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,435.22,7.2,1974.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0695363333333,92.2245687666666,interpolate
N1,435.22,RCC Girder Bridge,LRP431d,Gim-mogari Bridge,7.5,C,120519,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,435.22,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0695363333333,92.2245687666666,interpolate
N1,436.388,RCC Girder Bridge,LRP432b,Noya Bazar(1) Bridge,30.9,C,120522,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,436.388,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0598736617647,92.2263822093137,interpolate
N1,436.6,Box Culvert,LRP433a,NOYA BAZAR CULVERT,1.2,C,100879,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,436.6,10.2,1980.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0579897631578,92.226509045614,interpolate
N1,437.063,RCC Girder Bridge,LRP433c,Naya Bazar(3) Bridge,11.8,C,120528,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,437.063,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0542867597222,92.2274586981481,interpolate
N1,437.484,Box Culvert,LRP433d,KHARANG KHALI - BOX CUVERT (1),2.8,C,100876,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,437.484,10.2,1964.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0519406592592,92.2296964950617,interpolate
N1,437.961,Box Culvert,LRP434a,KHARANG KHAIL,1.2,C,100874,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,437.961,10.2,1954.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0508486063492,92.233513137037,interpolate
N1,438.506,RCC Girder Bridge,LRP434b,MOULIVI BAZAR FISHARI BRIDGE,31.7,C,100866,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,438.506,7.3,1965.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0464598480314,92.23512063937,interpolate
N1,439.007,Box Culvert,LRP435a,MOULOVI BAZAR BOX CULVERT (1),1.2,C,100864,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,439.007,10.2,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0422652012594,92.2367552062972,interpolate
N1,439.235,Box Culvert,LRP435b,MOULOVI BAZAR BOX CULVERT,1.2,C,100862,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,439.235,10.2,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0404408514814,92.2376541207407,interpolate
N1,440.028,RCC Girder Bridge,LRP436a,Nila-Hoab Rabg Bridge,32.1,C,120531,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,440.028,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0340308457564,92.2407063719557,interpolate
N1,443.024,RCC Girder Bridge,LRP439a,Chowdhory Para Bridge,45.6,C,120536,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,443.024,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0097686468354,92.2495377240506,interpolate
N1,444.315,RCC Girder Bridge,LRP440a,RONGI- KHALI RCC GIDER BRIDGE,12.5,C,100940,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,444.315,7.3,1956.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9994058966292,92.2537214265168,interpolate
N1,444.315,RCC Girder Bridge,LRP440a,Rongi-Khali Bridge,12.5,C,120539,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,444.315,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9994058966292,92.2537214265168,interpolate
N1,445.478,RCC Girder Bridge,LRP441a,ALA KHALI KUNA PARA,29.9,C,101093,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,445.478,7.3,1975.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9893582625336,92.2545712327493,interpolate
N1,445.478,RCC Girder Bridge,LRP441a,Ala Khali Kuna Para Bridge,29.9,C,120540,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,445.478,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9893582625336,92.2545712327493,interpolate
N1,446.435,Box Culvert,LRP442a,LADA BAZAR BOX CULVERT,1.2,C,100947,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,446.435,10.4,1962.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9813317189461,92.2521134830717,interpolate
N1,446.71,RCC Girder Bridge,LRP443a,LADAPARA RCC GIDER BRIDGE,36.6,C,100951,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,446.71,7.25,1966.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9790279773542,92.2512228468609,interpolate
N1,447.401,RCC Girder Bridge,LRP443d,Noya Para Bridge,30.4,C,120542,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,447.401,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9732781770034,92.2493761152148,interpolate
N1,449.101,RCC Girder Bridge,LRP445b,Jadirghat Bridge,41.75,C,120546,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,449.101,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9599449953642,92.2537187390728,interpolate
N1,450.446,RCC Girder Bridge,LRP446b,DOMDO MIA BRIDGE,37.2,C,100902,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,450.446,7.3,1990.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9491451322709,92.2584208880478,interpolate
N1,451.328,RCC Girder Bridge,LRP447c,DHANDO MIA,38.6,C,100892,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,451.328,7.3,1974.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9427885228723,92.260596812234,interpolate
N1,451.328,RCC Girder Bridge,LRP447c,Dhando Mia Bridge,38.0,C,120551,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,451.328,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9427885228723,92.260596812234,interpolate
N1,453.05,RCC Girder Bridge,LRP449d,DONOMIA,34.8,C,100929,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,453.05,7.35,1973.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9281373875,92.264301196875,interpolate
N1,453.05,RCC Girder Bridge,LRP449d,Domdomia Bridge (3),34.1,C,120564,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,453.05,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9281373875,92.264301196875,interpolate
N1,453.95,RCC Girder Bridge,LRP450a,Karumtoli Bridge,37.6,C,120567,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,453.95,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9209276456603,92.2674528079245,interpolate
N1,454.498,RCC Girder Bridge,LRP450e,Sholo Bandar Teknaf Bridge,6.0,C,120571,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,454.498,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9167064980392,92.2698571431372,interpolate
N1,455.366,RCC Girder Bridge,LRP451f,KARUMTOLI BRIDGE,23.7,C,101088,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.366,7.3,1965.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9104284959641,92.2741396026905,interpolate
N1,455.688,RCC Girder Bridge,LRP452a,Baroy toli (1) Bridge,29.3,C,120583,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.688,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.908032127731,92.2756905852941,interpolate
N1,456.164,RCC Girder Bridge,LRP452f,BAROY TOLI RCC GIDER BRIDGE,17.5,C,100907,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,456.164,7.3,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9045718551546,92.2780768381443,interpolate
N1,456.287,RCC Girder Bridge,LRP452h,BAROY TOLI RCC GIDER BRIDGE,8.3,C,100906,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,456.287,7.3,1983.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9036912639175,92.2786932329896,interpolate
N1,458.799,RCC Girder Bridge,LRP455a,Eskahal Bridge,37.3,C,120597,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,458.799,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.8901584525606,92.2957180800539,interpolate
N1,459.866,Box Culvert,LRP456b,BUS STAND TEKNAF BOX CULVERT,1.5,C,100893,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,459.866,10.3,1989.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.8830704487341,92.2981629575949,interpolate
N1,460.113,RCC Girder Bridge,LRP456c,YAKNAT BRIDGE,35.9,C,100889,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,460.113,9.2,1985.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.8809852229698,92.2977774,interpolate
N1,460.113,RCC Girder Bridge,LRP456c,Yaknat Bridge,35.9,C,120599,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,460.113,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.8809852229698,92.2977774,interpolate
N1,218.441,RCC Girder Bridge,LRP220b,Baro Aulia,24.33,D,121352,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,218.441,,,,Chittagong,Chittagong,Chittagong,Sitakunda,22.4811642144766,91.7203633632516,interpolate
N1,220.725,RCC Girder Bridge,LRP223a,Modonhat Bridge,24.32,D,121354,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,220.725,,,,Chittagong,Chittagong,Chittagong,Sitakunda,22.4624386352,91.7285307,interpolate
N1,275.943,RCC Girder Bridge,LRP272a,Mazar Point Bridge,50.8,D,121100,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,275.943,,,,Chittagong,Chittagong,Dohazari,Dohazari,22.2071026538461,92.03633246993,interpolate
N1,331.259,RCC Girder Bridge,LRP328a,Mathamuhuri Bridge,294.15,D,120364,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,331.259,,,,Chittagong,Chittagong,Cox's Bazar,Chakoria,21.7715943354948,92.0821099546075,interpolate
N1,386.07,RCC Bridge,LRP382c,SHAMMOTI PARA,10.0,D,100983,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,386.07,4.55,1952.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4063607143344,92.0580467784983,interpolate
N1,397.591,Steel Beam & RCC Slab,LRP394a,MORICHIA,11.2,D,101060,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,397.591,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3211087823529,92.0888836352941,interpolate
N1,400.46,Steel Beam & RCC Slab,LRP396b,SHAPUR STEEL BEAM AND RCC SLAB,61.3,D,101059,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,400.46,5.1,1952.0,5.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2997453619819,92.0974772590991,interpolate
N1,417.29,RCC Girder Bridge,LRP413b,Balukhali Boro Bridge,15.4,D,120432,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,417.29,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1888919350109,92.1658773557987,interpolate
N1,417.29,RCC Girder Bridge,LRP413b,BALUKHAKI,15.4,D,100806,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,417.29,7.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1888919350109,92.1658773557987,interpolate
