road,chainage,lrp,lat,lon,gap,type,name,length
Z1033,13.095,LRP013,23.1378052,91.4313327,,KmPost,.,25.648
Z1033,13.67,LRP013a,23.1429719,91.431416,,Culvert,Box Culvert,25.648
Z1033,14.002,LRP013b,23.145833,91.4314993,,Culvert,Box Culvert,25.648
Z1033,14.095,LRP014,23.1466108,91.4315827,,KmPost,Km Post missing,25.648
Z1033,15.095,LRP015,23.1553611,91.4328327,,KmPost,Km Post missing,25.648
Z1033,15.245,LRP015a,23.1565556,91.4332771,BS,Bridge,Baily Bridge start,25.648
Z1033,15.288,LRP015b,23.1568611,91.4330549,BE,Bridge,Baily Bridge end,25.648
Z1033,15.52,LRP015c,23.1588333,91.4334163,,Culvert,Box Culvert,25.648
Z1033,15.843,LRP015d,23.1615833,91.4342497,,Culvert,Box Culvert,25.648
Z1033,16.136,LRP016,23.1641389,91.4347497,,KmPost,Parsuram 5 Km,25.648
Z1033,16.561,LRP016a,23.1678604,91.4354163,,Culvert,Box Culvert,25.648
Z1033,17.136,LRP017,23.1730827,91.4352774,,KmPost,Km Post missing,25.648
Z1033,17.203,LRP017a,23.1735827,91.4351941,BS,Bridge,Patia Khal,25.648
Z1033,17.246,LRP017b,23.1739716,91.4351663,BE,Bridge,End,25.648
Z1033,18.157,LRP018,23.1821382,91.4348052,,KmPost,Parsuram 4 Km,25.648
Z1033,18.328,LRP018a,23.1836108,91.4349163,,Culvert,Box Culvert,25.648
Z1033,18.505,LRP018b,23.1851663,91.4351386,,Culvert,Box Culvert,25.648
Z1033,19.134,LRP019,23.1908052,91.4354997,,KmPost,Parsuram 3 km,25.648
Z1033,19.428,LRP019a,23.1934163,91.4358608,,Culvert,Oposit side Omited,25.648
Z1033,20.131,LRP019b,23.1995552,91.4372774,,Culvert / KmPost,"Box Culvert / Parsuram 2 km, Feni 20 km",25.648
Z1033,21.046,LRP020a,23.2071944,91.4403886,,Culvert,Box Culvert,25.648
Z1033,21.134,LRP021,23.2079167,91.4407497,,KmPost,Km Post missing,25.648
Z1033,21.264,LRP021a,23.2089722,91.4412774,,"SideRoad,Right","Road to Chhagalniya, Z1035",25.648
Z1033,22.134,LRP022,23.2163056,91.4439163,,KmPost,Km Post missing,25.648
Z1033,22.381,LRP022a,23.21843844063604,91.44452245371023,BS,Bridge,Over the Kowa Khal,25.648
Z1033,22.417,LRP022b,23.2187493,91.4446108,BE,Bridge,Over the Kowa Khal,25.648
Z1033,22.884,LRP022c,23.2214438,91.4479163,,Culvert,Pipe Culvert,25.648
Z1033,23.035,LRP023,23.2227771,91.4479163,,KmPost,Belonia 2 Km,25.648
Z1033,23.161,LRP023a,23.2238882,91.4479163,,Culvert,Box Culvert,25.648
Z1033,23.383,LRP023b,23.2258327,91.4482774,,Culvert,Box Culvert,25.648
Z1033,23.601,LRP023c,23.2277493,91.4485274,,Culvert,Box Culvert,25.648
Z1033,24.035,LRP024,23.2313882,91.4475552,,KmPost,Km Post missing,25.648
Z1033,24.558,LRP024a,23.2357497,91.4479997,,Culvert,Box Culvert,25.648
Z1033,24.837,LRP024b,23.2382219,91.4480552,,Culvert,Box Culvert,25.648
Z1033,24.933,LRP024c,23.2390552,91.4481386,,Culvert,Pipe Culvert,25.648
Z1033,25.021,LRP025,23.239583,91.4486941,,KmPost,Existing but figure omited,25.648
Z1033,25.38,LRP025a,23.2419997,91.4505,,Culvert,Box Culvert,25.648
Z1033,25.512,LRP025b,23.2431108,91.4506111,,Culvert,Pipe Culvert,25.648
Z1033,25.648,LRPE,23.2443052,91.45075,,Others,End of Road at Belonia Border.,25.648
Z1034,0.0,LRPS,23.0100278,91.3991108,,Others,Start of road from Intersection of N104 & Z1031 at Shahid Minar more.,29.806
Z1034,1.0,LRP001,23.0025556,91.4042222,,KmPost,Km post missing,29.806
Z1034,1.077,LRP001a,23.0019444,91.4045556,,Culvert,3 Cell Box culvert,29.806
Z1034,2.0,LRP002,22.9938886,91.4071111,,KmPost,Km post missing,29.806
Z1034,2.652,LRP002a,22.9877774,91.4101389,,CrossRoad,Start of Natianal Highway N1,29.806
Z1034,2.71,LRP002b,22.985833,91.412,,Others,Overlapping on road N1,29.806
Z1034,3.0,LRP003,22.9838608,91.4120278,,KmPost,Start of Z 1034,29.806
Z1034,3.27,LRP003a,22.9814438,91.412,,Culvert,Box Culvert,29.806
Z1034,3.709,LRP004,22.9775271,91.4118889,,KmPost,Sonagazi 16 km,29.806
Z1034,3.892,LRP004a,22.9758882,91.4118889,,Culvert,Box culvert,29.806
Z1034,4.275,LRP004b,22.9725549,91.4112778,,Culvert,Box culvert,29.806
Z1034,4.567,LRP004c,22.9704438,91.4096389,,Culvert,Box culvert (Hazir bazar),29.806
Z1034,4.709,LRP005,22.9694716,91.4088056,,KmPost,Km post missing,29.806
Z1034,5.331,LRP005a,22.9641944,91.4075833,,Culvert,Box culvert,29.806
Z1034,5.612,LRP005b,22.96169580449736,91.40760396613756,,Culvert,Box culvert,29.806
Z1034,5.709,LRP006,22.9608333,91.4076111,,KmPost,Km post missing,29.806
Z1034,5.946,LRP006a,22.95875,91.4077778,,Culvert,Box culvert,29.806
Z1034,6.24,LRP006b,22.9561667,91.408,,Culvert,Box culvert,29.806
Z1034,6.709,LRP007,22.9519722,91.4081667,,KmPost,Km post missing,29.806
Z1034,6.929,LRP007a,22.9500556,91.4078611,,Culvert,Box culvert,29.806
Z1034,7.484,LRP007b,22.9451663,91.4069167,,Culvert,Box culvert,29.806
Z1034,7.709,LRP008,22.9432497,91.4065,,KmPost,Km post missing,29.806
Z1034,7.981,LRP008a,22.9408608,91.4065278,,Culvert,Box culvert,29.806
Z1034,8.661,LRP008b,22.9348052,91.4069444,,Culvert,Box culvert,29.806
Z1034,8.773,LRP009,22.9338608,91.40725,,KmPost,Sonagazi 11 km,29.806
Z1034,9.574,LRP009a,22.9269438,91.4093889,,Culvert,Box culvert,29.806
Z1034,9.782,LRP010,22.9251938,91.4099444,,KmPost,Sonagazi 10 km,29.806
Z1034,10.151,LRP010a,22.9219438,91.41025,,Culvert,Box culvert,29.806
Z1034,10.728,LRP010b,22.9169716,91.4088056,,Culvert,Box culvert,29.806
Z1034,10.782,LRP011,22.9164722,91.4086667,,KmPost,Km post missing,29.806
Z1034,11.783,LRP012,22.9078056,91.4064167,,KmPost,", Sonagazi 8 km",29.806
Z1034,12.148,LRP012a,22.9052222,91.4042778,,Culvert,Box culvert,29.806
Z1034,12.642,LRP012b,22.9011667,91.4026111,,"SideRoad,Right",Road To Z 1425 Deyanbari,29.806
Z1034,12.783,LRP013,22.8999719,91.4024444,,KmPost,Sonagazi 7 km,29.806
Z1034,13.693,LRP013a,22.8918886,91.40225,,Culvert,Box culvert,29.806
Z1034,13.783,LRP014,22.8909719,91.4023333,,KmPost,Km post missing,29.806
Z1034,13.926,LRP014a,22.8898608,91.4024167,,Culvert,Box culvert,29.806
Z1034,14.749,LRP014b,22.8831104,91.4043056,,Culvert,Box culvert,29.806
Z1034,14.783,LRP015,22.882831711475408,91.4044117644028,,KmPost,Km post missing,29.806
Z1034,15.603,LRP015a,22.8761104,91.4069722,,Culvert,Box culvert,29.806
Z1034,15.783,LRP016,22.8745549,91.4070278,,KmPost,Km post missing,29.806
Z1034,16.233,LRP016a,22.8706382,91.4060278,,Culvert,Box Culvert,29.806
Z1034,16.783,LRP017,22.8667771,91.4029167,,KmPost,Km post missing,29.806
Z1034,17.045,LRP017a,22.865556945846155,91.40080038492307,,Culvert,Box culvert,29.806
Z1034,17.433,LRP017b,22.86375,91.3976663,BS,Bridge,Bridge start,29.806
Z1034,17.453,LRP017c,22.8635833,91.397583,BE,Bridge,Bridge end,29.806
Z1034,17.875,LRP017d,22.8603611,91.3957774,,Culvert,Box culvert,29.806
Z1034,17.883,LRP018,22.8603333,91.3957774,,KmPost,Sonagazi 2 km,29.806
Z1034,18.583,LRP018a,22.8545833,91.3926108,,Culvert,Box Culvert,29.806
Z1034,18.883,LRP019,22.8524444,91.3912497,,KmPost,Km post missing,29.806
Z1034,19.25,LRP019a,22.8492219,91.3916108,,"SideRoad,Right",Z 1434 to Char Darbeshpur,29.806
Z1034,19.883,LRP020,22.8500278,91.3976941,,KmPost,Km post missing,29.806
Z1034,20.883,LRP021,22.8523333,91.4068889,,KmPost,Km post missing,29.806
Z1034,21.014,LRP021a,22.8528889,91.4079722,,Culvert,Box culvert,29.806
Z1034,21.883,LRP022,22.8555,91.4158333,,KmPost,Km post missing,29.806
Z1034,21.961,LRP022a,22.8555556,91.4165556,,Culvert,Box culvert,29.806
Z1034,22.883,LRP023,22.8581389,91.4241382,,KmPost,Km post missing,29.806
Z1034,23.883,LRP024,22.8640278,91.4307216,,KmPost,Km post missing,29.806
Z1034,24.233,LRP024a,22.8656944,91.4336108,,Culvert,Pipe Culvert,29.806
Z1034,24.883,LRP025,22.8663611,91.439833,,KmPost,Km post missing,29.806
Z1034,25.172,LRP025a,22.8664167,91.4426386,,Culvert,Box culvert,29.806
Z1034,25.303,LRP026,22.8663611,91.4438886,,KmPost,Muhurganj Project 4.5 km,29.806
Z1034,26.303,LRP027,22.8641389,91.4527778,,KmPost,Km post missing,29.806
Z1034,26.768,LRP027a,22.8605,91.4540833,,Culvert,Sluice gate,29.806
Z1034,27.303,LRP028,22.8558889,91.4526667,,KmPost,Km post missing,29.806
Z1034,28.303,LRP029,22.8471386,91.4509167,,KmPost,Km post missing,29.806
Z1034,29.303,LRP030,22.8391108,91.4535556,,KmPost,Km post missing,29.806
Z1034,29.309,LRP030a,22.839083,91.4535,,Culvert,Box culvert,29.806
Z1034,29.563,LRP030b,22.8369997,91.4525833,,Others,Sluice gate Start,29.806
Z1034,29.615,LRP030c,22.8367774,91.4529167,,Bridge,Sluice gate end,29.806
Z1034,29.806,LRPE,22.8359719,91.4544722,,Others,End of Road at Sonagazi Intersection  point of Z 1434.,29.806
Z1041,0.0,LRPS,23.4669716,91.1634722,,Others,Start of Road from By Pass Sasongasa.,33.592
Z1041,0.362,LRPSa,23.469916,91.163,,Culvert,Box culvert,33.592
Z1041,1.0,LRP001,23.4756104,91.1630278,,KmPost,Km post missing,33.592
Z1041,1.368,LRP001a,23.4759438,91.1598611,,Culvert,Box culvert,33.592
Z1041,1.921,LRP001b,23.4799438,91.15775,,Culvert,Box culvert,33.592
Z1041,2.0,LRP002,23.4807771,91.1576389,,KmPost,Km post missing,33.592
Z1041,2.389,LRP002a,23.4841108,91.1576944,BS,Bridge,Bridge  start,33.592
Z1041,2.529,LRP002b,23.4851386,91.1569167,BE,Bridge,Bridge end,33.592
Z1041,3.0,LRP003,23.4891941,91.156,,KmPost,Km post missing,33.592
Z1041,3.003,LRP003a,23.4892219,91.156,,Culvert,Box culvert,33.592
Z1041,3.542,LRP003b,23.4940274,91.1555833,,Culvert,Box culvert,33.592
Z1041,3.908,LRP004,23.4974163,91.1555833,,KmPost,Information missing,33.592
Z1041,4.079,LRP004a,23.4989163,91.1554722,,Culvert,Box culvert,33.592
Z1041,4.821,LRP004b,23.5039167,91.1514167,,Culvert,Box culvert,33.592
Z1041,4.896,LRP005,23.5044722,91.1509722,,KmPost,Information missing,33.592
Z1041,5.532,LRP005a,23.5076389,91.1459163,,Culvert,Box culvert,33.592
Z1041,5.896,LRP006,23.5093056,91.1429719,,KmPost,Km post missing,33.592
Z1041,5.942,LRP006a,23.5096111,91.1426941,,Culvert,Box culvert,33.592
Z1041,6.558,LRP006b,23.5135278,91.1394163,,Culvert,Box culvert,33.592
Z1041,6.852,LRP007,23.5159444,91.1385552,,KmPost,"Mirpur 27 km,Burichang 5 km,Brahmanpara 13 km",33.592
Z1041,7.351,LRP007a,23.5202216,91.1373608,,Culvert,Box culvert,33.592
Z1041,7.854,LRP008,23.5243049,91.1359719,,KmPost,Mirpur 26 km,33.592
Z1041,8.324,LRP008a,23.5286104,91.1354719,,Culvert,Box culvert,33.592
Z1041,8.49,LRP008b,23.5298604,91.1347497,,Culvert,Box culvert,33.592
Z1041,8.818,LRP009,23.5316104,91.1322493,,KmPost,Information missing,33.592
Z1041,8.853,LRP009a,23.5316382,91.131916,,Culvert,Box culvert,33.592
Z1041,9.127,LRP009b,23.5319993,91.1293604,,Culvert,Box culvert,33.592
Z1041,9.818,LRP010,23.5380274,91.1294993,,KmPost,Km post missing,33.592
Z1041,9.858,LRP010a,23.5383886,91.1295271,,Culvert,Box culvert,33.592
Z1041,10.604,LRP010b,23.5449441,91.1289716,,"Turnoff,Left",Z1219,33.592
Z1041,10.616,LRP010c,23.545083,91.128916,,Culvert,Box culvert,33.592
Z1041,10.818,LRP011,23.546833,91.1285549,,KmPost,Km post missing,33.592
Z1041,11.459,LRP011a,23.55225,91.1273882,,Culvert,Mesonny culvert,33.592
Z1041,11.818,LRP012,23.5550833,91.1265827,,KmPost,Km post missing,33.592
Z1041,11.96,LRP012a,23.5562778,91.1263327,,Culvert,Box culvert,33.592
Z1041,12.254,LRP012b,23.55875,91.1255271,,Culvert,Double box culvert,33.592
Z1041,12.818,LRP013,23.5636667,91.1248049,,KmPost,Km post missing,33.592
Z1041,13.332,LRP013a,23.5683049,91.1246104,,Culvert,Box culvert,33.592
Z1041,13.818,LRP014,23.5724993,91.1248049,,KmPost,Km post missing,33.592
Z1041,13.849,LRP014a,23.5727216,91.1247493,,Culvert,Box culvert,33.592
Z1041,14.583,LRP014b,23.5775827,91.1203604,,Culvert,Box culvert,33.592
Z1041,14.742,LRP015,23.5786938,91.1196938,,KmPost,"Mirpur 19 km,Brahmanpara 5 km",33.592
Z1041,15.19,LRP015a,23.5823604,91.1184716,,Culvert,Double box culvert,33.592
Z1041,15.72,LRP016,23.5869719,91.1172216,,KmPost,Information missing,33.592
Z1041,16.716,LRP017,23.595083,91.1136389,,KmPost,Mirpur 17 km,33.592
Z1041,17.552,LRP017a,23.6010278,91.11,BS,Bridge,Sahebabad Bazar Bridge,33.592
Z1041,17.57,LRP017b,23.6010278,91.1098056,BE,Bridge,Bridge end,33.592
Z1041,17.716,LRP018,23.6016111,91.1088056,,KmPost,Km post missing,33.592
Z1041,18.716,LRP019,23.6101111,91.1060556,,KmPost,Km post missing,33.592
Z1041,19.49,LRP019a,23.6165833,91.1064444,,Culvert,Box culvert,33.592
Z1041,19.689,LRP020,23.6183604,91.1065,,KmPost,Information missing,33.592
Z1041,20.674,LRP021,23.6268604,91.1076111,,KmPost,Information missing,33.592
Z1041,21.339,LRP021a,23.6327493,91.1078611,,Culvert,Box culvert,33.592
Z1041,21.684,LRP022,23.6358608,91.1076944,,KmPost,Mirpur 12 km,33.592
Z1041,21.76,LRP022a,23.6364163,91.10775,,Culvert,Box culvert,33.592
Z1041,22.25,LRP022b,23.6401941,91.1075278,,Culvert,Box culvert,33.592
Z1041,22.766,LRP023,23.6446663,91.107,,KmPost,Brahmanpara 3 km,33.592
Z1041,22.802,LRP023a,23.6448886,91.1068889,BS,Bridge,Bridge start,33.592
Z1041,22.83,LRP023b,23.6451108,91.1068611,BE,Bridge,Bridge end,33.592
Z1041,23.579,LRP023c,23.6515556,91.1054444,,Culvert,Box culvert,33.592
Z1041,23.826,LRP024,23.6535833,91.1048056,,KmPost,Information missing,33.592
Z1041,24.367,LRP024a,23.6583333,91.1040556,,Culvert,Box culvert,33.592
Z1041,24.759,LRP025,23.6614444,91.1023889,,KmPost,Mirpur 9 km,33.592
Z1041,24.928,LRP025a,23.6627778,91.1016667,,Culvert,Double box culvert,33.592
Z1041,25.74,LRP026,23.6699716,91.1009444,,KmPost,Mirpur 8 km,33.592
Z1041,26.196,LRP026a,23.673916,91.1001111,BS,Bridge,Bridge start,33.592
Z1041,26.229,LRP026b,23.6741938,91.1,BE,Bridge,Bridge end,33.592
Z1041,26.748,LRP027,23.6787216,91.0993052,,KmPost,Information missing,33.592
Z1041,27.475,LRP027a,23.684583,91.0973052,,Culvert,Double box culvert,33.592
Z1041,27.733,LRP028,23.6869441,91.0968886,,KmPost,Mirpur 6 km,33.592
Z1041,28.733,LRP029,23.6917774,91.0904719,,KmPost,Km post missing,33.592
Z1041,28.862,LRP029a,23.6929441,91.0904163,BS,Bridge,Bridge start,33.592
Z1041,28.897,LRP029b,23.6932219,91.0903608,BE,Bridge,Bridge end,33.592
Z1041,29.146,LRP029c,23.6952497,91.089333,,Culvert,Box culvert,33.592
Z1041,29.25,LRP029d,23.6959719,91.0887497,,Culvert,Box culvert,33.592
Z1041,29.733,LRP030,23.6997774,91.086583,,KmPost,Km post missing,33.592
Z1041,30.662,LRP030a,23.7065833,91.0849441,,Culvert,Box culvert,33.592
Z1041,30.733,LRP031,23.7067222,91.084333,,KmPost,Km post missing,33.592
Z1041,30.799,LRP031a,23.70675,91.0837497,,Culvert,Box culvert,33.592
Z1041,30.916,LRP031b,23.7068056,91.0826938,,Culvert,Box culvert,33.592
Z1041,31.169,LRP031c,23.7071111,91.0803327,,Culvert,Box culvert,33.592
Z1041,31.733,LRP032,23.7080278,91.0757493,,KmPost,Km post missing,33.592
Z1041,31.851,LRP032a,23.7081389,91.0746382,BS,Bridge,Bridge start,33.592
Z1041,31.891,LRP032b,23.7081944,91.0742771,BE,Bridge,Bridge end,33.592
Z1041,32.696,LRP033,23.7099722,91.0677493,,KmPost,Information missing,33.592
Z1041,33.102,LRP033a,23.7123056,91.0661667,,Culvert,Box culvert,33.592
Z1041,33.542,LRP033b,23.7139444,91.0629444,,Culvert,Box culvert,33.592
Z1041,33.592,LRPE,23.7142222,91.0625278,,Others,End of Road at Mirpur meet with N102.,33.592
Z1042,0.0,LRPS,23.5126389,90.871416,,Others,Start of Road from N1 at Eliotganj.,48.195
Z1042,1.009,LRP001,23.5212493,90.8739716,,KmPost,Infor.Missing,48.195
Z1042,1.02,LRP001a,23.5213327,90.8739993,BS,Bridge,Sluice gate,48.195
Z1042,1.05,LRP001b,23.5216382,90.8740549,BE,Bridge,Sluice gate,48.195
Z1042,2.009,LRP002,23.5301104,90.8729438,,KmPost,Km post missing,48.195
Z1042,3.009,LRP003,23.5369163,90.8698327,,KmPost,Km post missing,48.195
Z1042,3.132,LRP003a,23.538063955725192,90.87116279007634,BS,Bridge,Bridge start,48.195
Z1042,3.14,LRP003b,23.5381386,90.8712493,BE,Bridge,Bridge end,48.195
Z1042,4.009,LRP004,23.5460274,90.8711938,,KmPost,Km post missing,48.195
Z1042,4.563,LRP004a,23.5506389,90.8700827,,Culvert,Culvert,48.195
Z1042,4.892,LRP004b,23.5534444,90.8703882,BS,Bridge,Bridge start,48.195
Z1042,4.924,LRP004c,23.5538333,90.8705549,BE,Bridge,Bridge end,48.195
Z1042,5.009,LRP005,23.5544722,90.8701104,,KmPost,Km post missing,48.195
Z1042,5.283,LRP005a,23.5568889,90.8699993,,Culvert,Culvert,48.195
Z1042,5.522,LRP005b,23.5591389,90.8695549,BS,Bridge,Baily Bridge start,48.195
Z1042,5.56,LRP005c,23.5593333,90.8697493,BE,Bridge,Baily Bridge end,48.195
Z1042,6.009,LRP006,23.5629167,90.8714993,,KmPost,Km post missing,48.195
Z1042,6.413,LRP006a,23.5663333,90.8727771,,Culvert,Culvert,48.195
Z1042,6.794,LRP006b,23.5685271,90.8706104,,Culvert,Culvert,48.195
Z1042,7.009,LRP007,23.5702771,90.8694716,,KmPost,Km post mising,48.195
Z1042,7.824,LRP007a,23.5769716,90.8676104,BS,Bridge,Baily Bridge start,48.195
Z1042,7.843,LRP007b,23.5771104,90.867666,BE,Bridge,Baily Bridge end,48.195
Z1042,8.009,LRP008,23.5784438,90.868166,,KmPost,Km post missing,48.195
Z1042,8.626,LRP008a,23.5835552,90.8701938,,Culvert,Culvert,48.195
Z1042,8.892,LRP008b,23.5858886,90.8706382,BS,Bridge,Baily Bridge start,48.195
Z1042,8.942,LRP008c,23.5862774,90.8708327,BE,Bridge,Baily Bridge end,48.195
Z1042,9.009,LRP009,23.5867497,90.870416,,KmPost,Km post missing,48.195
Z1042,10.009,LRP010,23.5956108,90.8698049,,KmPost,Km post missing,48.195
Z1042,11.009,LRP011,23.6044444,90.8683882,,KmPost,Km post missing,48.195
Z1042,11.422,LRP011a,23.6073889,90.866916,BS,Bridge,Bridge start,48.195
Z1042,11.442,LRP011b,23.6075278,90.8668327,BE,Bridge,Bridge end,48.195
Z1042,11.863,LRP011c,23.6101389,90.868666,,Culvert,Box culvert,48.195
Z1042,11.96,LRP011d,23.6110556,90.8687771,,Culvert,Box culvert,48.195
Z1042,12.009,LRP012,23.6114444,90.8688049,,KmPost,Km post mising,48.195
Z1042,13.009,LRP013,23.6199438,90.8675827,,KmPost,Km post mising,48.195
Z1042,13.232,LRP013a,23.6220271,90.8681382,,Culvert,Box culvert,48.195
Z1042,13.713,LRP013b,23.6268604,90.8688327,,Culvert,Box culvert,48.195
Z1042,14.009,LRP014,23.6288327,90.869916,,KmPost,Km post mising,48.195
Z1042,14.505,LRP014a,23.6320549,90.8728327,,Culvert,Box culvert,48.195
Z1042,15.009,LRP015,23.6356386,90.875166,,KmPost,Km post mising,48.195
Z1042,15.042,LRP015a,23.6356108,90.8752771,,Culvert,Box culvert,48.195
Z1042,15.344,LRP015b,23.6343886,90.877916,,Culvert,Box culvert,48.195
Z1042,15.872,LRP015c,23.6339997,90.8828882,,Culvert,Pipe culvert,48.195
Z1042,16.009,LRP016,23.6339719,90.8844441,,KmPost,Km post missing,48.195
Z1042,16.423,LRP016a,23.633333,90.8883608,,Culvert,Box culvert,48.195
Z1042,17.009,LRP017,23.6313882,90.8936386,,KmPost,Km post missing,48.195
Z1042,17.572,LRP017a,23.6295827,90.8987497,,Culvert,Box culvert,48.195
Z1042,17.76,LRP018,23.6288604,90.9004444,,KmPost,Peenerpool 8 km,48.195
Z1042,18.512,LRP018a,23.6263882,90.90725,,Culvert,Box culvert,48.195
Z1042,18.76,LRP019,23.6253049,90.9095556,,KmPost,Pannar 7 km,48.195
Z1042,19.29,LRP019a,23.6223604,90.9134444,,Culvert,Culvert damage,48.195
Z1042,19.77,LRP020,23.6195827,90.9170271,,KmPost,Info.Missing,48.195
Z1042,20.01,LRP020a,23.6189716,90.919166,,Culvert,Box culvert,48.195
Z1042,20.352,LRP020b,23.6194438,90.9235827,,Culvert / Culvert,Box culvert / Box culvert,48.195
Z1042,20.77,LRP021,23.6194716,90.9261104,,KmPost,Infor.missing,48.195
Z1042,21.072,LRP021a,23.6194438,90.9293049,,Culvert,Box culvert,48.195
Z1042,21.19,LRP021b,23.6196104,90.9305271,,Culvert / Culvert,Box culvert / Box culvert,48.195
Z1042,21.77,LRP022,23.6244438,90.9313882,,KmPost,Km post missing,48.195
Z1042,22.42,LRP022a,23.6302771,90.9318604,,"Turnoff,Left",Road left turn,48.195
Z1042,22.73,LRP022b,23.6321382,90.9297493,,"Turnoff,Right",Road Right turn,48.195
Z1042,22.77,LRP023,23.6325549,90.929916,,KmPost,Km post missing,48.195
Z1042,23.125,LRP023a,23.6355274,90.9303882,BS,Bridge,Baily bridge,48.195
Z1042,23.19,LRP023b,23.63648328235294,90.9304519764706,BE,Bridge,Baily bridge,48.195
Z1042,23.21,LRP024,23.6367774,90.9304716,,KmPost,Murad 0 km LGED,48.195
Z1042,23.53,LRP024a,23.6389163,90.9309716,,"SideRoad,Right",To Companigonj Z1205,48.195
Z1042,23.565,LRP024b,23.6393052,90.9309993,,"SideRoad,Left",To homna Z1205,48.195
Z1042,24.052,LRP024c,23.6433886,90.9308882,,Culvert,Culvert,48.195
Z1042,24.21,LRP025,23.6447219,90.9300549,,KmPost,Km post missing,48.195
Z1042,24.689,LRP025a,23.648333,90.928166,,Culvert,Box culvert,48.195
Z1042,25.165,LRP025b,23.6523611,90.9277771,,Culvert,Box culvert,48.195
Z1042,25.21,LRP026,23.6527778,90.9276938,,KmPost,Km post missing,48.195
Z1042,26.21,LRP027,23.6611944,90.9243327,,KmPost,Km post missing,48.195
Z1042,26.705,LRP027a,23.66475,90.9219438,BS,Bridge,Bridge start,48.195
Z1042,26.735,LRP027b,23.6649444,90.9190271,BE,Bridge,Bridge end,48.195
Z1042,27.21,LRP028,23.6690827,90.9214716,,KmPost,Km post missing,48.195
Z1042,28.004,LRP028a,23.6756104,90.9205549,,Culvert,Box culvert,48.195
Z1042,28.21,LRP029,23.677416,90.9196382,,KmPost,Km post missing,48.195
Z1042,28.897,LRP029a,23.6822493,90.9156389,,Culvert,Box culvert,48.195
Z1042,29.21,LRP030,23.6837497,90.9131111,,KmPost,Km post missing,48.195
Z1042,29.708,LRP030a,23.6873608,90.9108889,,Bridge,Bridge start,48.195
Z1042,29.745,LRP030b,23.689083,90.9099444,,Culvert / Culvert,Box culvert / Box Culvert,48.195
Z1042,30.21,LRP031,23.6908886,90.9083889,,KmPost,Km post missing,48.195
Z1042,30.368,LRP031a,23.692083,90.9075278,,Culvert,Box culvert,48.195
Z1042,31.21,LRP032,23.6980552,90.9024722,,KmPost,Km post missing,48.195
Z1042,31.557,LRP032a,23.7005556,90.9005,BS,Bridge,Bridge start,48.195
Z1042,31.587,LRP032b,23.70075,90.9003056,BE,Bridge,Bridge end,48.195
Z1042,32.21,LRP033,23.7051389,90.8966941,,KmPost,Km post missing,48.195
Z1042,32.251,LRP033a,23.7054722,90.8964163,,Culvert,Box Culvert,48.195
Z1042,33.148,LRP033b,23.7119444,90.891083,,Culvert,Box Culvert,48.195
Z1042,33.21,LRP034,23.7123889,90.8906941,,KmPost,Km post missing,48.195
Z1042,33.836,LRP034a,23.7168049,90.8870274,BS,Bridge,Bridge start,48.195
Z1042,33.866,LRP034b,23.7170271,90.8868886,BE,Bridge,Bridge end,48.195
Z1042,34.21,LRP035,23.719416,90.8848886,,KmPost,Km post missing,48.195
Z1042,35.21,LRP036,23.726916,90.8848886,,KmPost,Km post missing,48.195
Z1042,36.21,LRP037,23.7354719,90.8868886,,KmPost,Km post missing,48.195
Z1042,36.28,LRP037a,23.7378886,90.887583,,"SideRoad,Right","Side Road, Z1221",48.195
Z1042,36.467,LRP037b,23.7377497,90.8873608,,Others / Others,B.Baria RHD start / B.Baria RHD start,48.195
Z1042,36.487,LRP037c,23.7379441,90.8871663,BS,Bridge,Bridge start,48.195
Z1042,36.527,LRP037d,23.7379719,90.8868052,BE,Bridge,Bridge end,48.195
Z1042,37.21,LRP038,23.7421941,90.8835552,,KmPost,Km post missing,48.195
Z1042,37.559,LRP038a,23.7436663,90.8809993,BS,Bridge,Bridge start,48.195
Z1042,37.719,LRP038b,23.7448608,90.880166,BE,Bridge,Bridge end,48.195
Z1042,38.096,LRP038c,23.7476386,90.8814716,BS,Bridge,Bridge start,48.195
Z1042,38.115,LRP038d,23.7477774,90.8815827,BE,Bridge,Bridge End,48.195
Z1042,38.21,LRP039,23.748611274429223,90.88172970273972,,KmPost,Km post missing,48.195
Z1042,39.21,LRP040,23.7573889,90.8832771,,KmPost,Km post missing,48.195
Z1042,40.21,LRP041,23.766,90.8824716,,KmPost,Km post missing,48.195
Z1042,40.697,LRP041a,23.7703049,90.8815271,BS,Bridge,Bridge start,48.195
